"mdl_url","title_en","title_zh","genres","Action","Adventure","Business","Comedy","Crime","Documentary","Drama","Family","Fantasy","Food","Historical","Horror","Law","Life","Martial Arts","Medical","Melodrama","Military","Music","Mystery","Political","Psychological","Romance","Sci-Fi","Sitcom","Sports","Supernatural","Thriller","Tokusatsu","War","Wuxia","Youth"
"/16148-the-song","The Song","恋恋阙歌","Action, Thriller, Historical, Romance",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"/39457-mushroom-law","Mushroom Law","发酵吧，创业菌！","Business, Romance",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/44121-the-legend-of-zhong-kui","The Legend of Zhong Kui","鐘馗傳說","Historical, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/63879-when-you-re-in-love","When You're In Love","当你恋爱时","Romance, Life, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/681349-descendants-of-the-dragon","Descendants of the Dragon","龙探","Mystery, Drama, Sci-Fi, Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"/33289-insects-awaken","Insects Awaken","惊蛰","Action, Thriller, Historical, Romance",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"/66617-youth-melody","Youth Melody","少年如歌","Music, Life, Youth",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"/19738-hello-joann","Hello Joann","你好喬安","Business, Romance, Youth, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/27924-the-world-of-love","The World of Love","失宠王妃之结缘","Historical, Romance, Political",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"/55999-burning","Burning","燃烧","Thriller, Mystery, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"/10667-the-great-protector","The Great Protector","镖门","Historical, Wuxia, Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/33653-cold-case","Cold Case","冷案","Action, Thriller, Mystery, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"/32096-the-sound-of-the-bell-at-shanghai-bund","The Sound of the Bell at Shanghai Bund","外滩钟声","Historical, Romance, Family",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/40233-no-way-for-stumer","No Way For Stumer","伪钞者之末路","Action, Thriller, Mystery, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"/36789-fake-phoenixes-2","Fake Phoenixes Season 2","假凤虚凰第二季","Historical, Comedy, Romance",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/15883-love-actually","Love Actually","戀上黑天使","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/14891-jenius","Jenius","天才J","Mystery, Drama, Sci-Fi",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"/45809-mazu","Mazu","媽祖","Historical, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/699941-amazing-sisters","Amazing Sisters","金小气家族","Historical, Romance",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/9865-only-if-i-love-you","Only If I Love You","如果我愛你","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/21834-im-not-an-agent","I'm Not an Agent","我不是特工","Historical, Mystery, Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"/20372-mr.-bodyguard-4","Mr. Bodyguard Season 4","校花的贴身高手4","Action, Comedy, Romance, Fantasy",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/25159-the-qin-empire-2","The Qin Empire 2","大秦帝国之纵横","Historical",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/9972-da-tang-nu-jiang-fan-lihua","Da Tang Nu Jiang Fan Lihua","大唐女将樊梨花","Action, Historical, Comedy, Romance",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/63655-honey-don-t-run-away-2","Honey, Don't Run Away 2","公子，我娶定你了2","Historical, Mystery, Comedy, Romance",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"/16425-who-sleeps-my-bro","Who Sleeps My Bro","睡在我上舖的兄弟","Romance, Life, Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/10870-rapture-and-found","Rapture and Found","欢天喜地俏冤家","Historical, Comedy, Romance",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/16351-phoenix-nirvana","Phoenix Nirvana","特种兵之火凤凰","Action, Military, Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/4739-white-lies-2012","White Lies"," 真爱谎言","Romance, Drama, Melodrama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/31345-look-at-the-sky-and-see-the-cloud","Look at the Sky and See the Cloud","晓看天色暮看云","Comedy, Romance, Youth",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/78271-bu-si-yi-shan-ye","Shan Ye Yi Si","山野异事","Historical, Fantasy, Supernatural",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/23822-young-marshal","Young Marshal","少帅","Historical, Drama, War",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"/23506-the-distance-to-love","The Distance to Love","到爱的距离","Romance, Drama, Medical",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/34166-small-doctor","Little Doctor","小大夫","Comedy, Romance, Life, Medical",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/738991-white-fox-prince-please-behave","White Fox Prince, Please Behave","白狐公子请自重","Historical, Romance",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/27511-the-story-of-furong","The Story of Furong","芙蓉诀","Historical, Romance",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/29508-our-youth","Our Youth","我们的青春期","Romance, Life, Youth, Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/17445-hi-dulala","Hi DuLaLa","我是杜拉拉","Comedy, Romance, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/737509-buff-in-love","Buff in Love","朝九晚六的热恋","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/23769-the-peach-blossom","The Peach Blossom","一树桃花开","Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/33233-the-world-is-not-fraudulent","The World is Not Fraudulent","天下无诈","Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/33765-sweetheart","Sweetheart","甜心软糖","Romance, Youth, Fantasy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/52005-zigu-yingxiong-chu-shaonian","Zigu Yingxiong Chu Shaonian","自古英雄出少年","Youth, Martial Arts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/69973-happy-partner","Start Up Together","开心合伙人","Comedy, Youth, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/719573-thunderbolt-of-fire","Thunderbolt of Fire","特种兵之霹雳火","Drama, War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"/40549-i-am-the-head-teacher","I Am the Head Teacher","我是班主任","Comedy, Youth",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/61041-great-god-monkey","Great God Monkey","大神猴","Action, Historical, Romance, Fantasy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/7681-destiny-by-love","Destiny By Love","非缘勿扰","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19518-blind-date","Blind Date","盲约","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/6091-wine-beauty","Wine Beauty","红酒俏佳人","Business, Romance, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/18680-dont-go-breaking-my-heart","Dont Go Breaking My Heart","致單身男女","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/53257-pride-and-price","Pride and Price","盛装","Business, Drama",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/20224-concubinage-record","Concubinage Record","纳妾记","Historical, Mystery, Martial Arts, Sci-Fi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"/23746-married-but-available","Married But Available","婚姻时差","Romance, Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/28448-double-life","Double Life","内衣先生","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/58903-jian-ai-nan-nu","Jian Ai Nan Nu","鉴爱男女","Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/61205-happy-520","Happy 520","快乐520","Music, Comedy, Romance, Youth",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"/8826-earth-god-and-earth-grandmother","Earth God And Earth Grandmother","土地公土地婆","Historical",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/5493-agent-x","Agent X","X女特工","Action, Romance, Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/13377-female-assassins-in-the-palace","Female Assassins in the Palace","金钗谍影","Historical",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/34777-anti-terrorism-special-forces-the-wolves","Anti-Terrorism Special Forces: The Wolves","反恐特战队之天狼","Action, Military, Romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19784-mr.-bodyguard-2","Mr. Bodyguard Season 2","校花的貼身高手2","Romance, Youth, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/7994-four-literary-masters","Four Literary Masters","江南四大才子","Comedy, Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/61849-my-love-and-stars","My Love and Stars","我的爱与星辰","Music, Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"/6893-the-princess","The Princess","全民公主","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/23145-love-at-the-tip-of-the-tongue","Love at the Tip of the Tongue","舌尖的恋爱","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/40847-sanatorium-for-love","Sanatorium for Love","失恋疗养院","Psychological, Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"/712539-hong-wa-yu-yu","Hello, My Noisy MP3","听见我的声音","Comedy, Romance, Youth, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/21070-love-is-not-for-sale","Love is Not For Sale","棋逢对手","Business, Comedy, Romance",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/10850-the-story-of-a-woodcutter-and-his-fox-wife","The Story of a Woodcutter and his Fox Wife","刘海砍樵","Historical, Romance, Wuxia, Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"/696091-qing-chun-zheng-hao","Springs of Life","青春正好","Youth, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/15092-the-loving-home","The Loving Home","把爱带回家","Romance, Drama, Melodrama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/50297-red-dust","Red Dust","滚滚红尘","Historical, Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/693053-the-case-solver-ii","The Case Solver Season 2","拆案II","Thriller, Historical, Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"/726937-the-vampires","The Vampires","吸血鬼鬼盲盒","Mystery, Supernatural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"/24871-the-times-we-had","The Times We Had","国民大生活","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/34189-evil-nights","Evil Nights","罪夜无间","Thriller, Historical, Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"/69735-the-sun-is-burning","The Sun is Burning","骄阳似火","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/748639-the-age-difference-in-love","The Age Difference  in Love","爱的年龄差","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/701651-bingqiu-shao-nian","Floating Youth","冰球少年","Life, Youth, Sports",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"/24869-warm-love","Warm Love","暖爱","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/10300-a-servant-of-two-masters","A Servant Of Two Masters","一仆二主","Family",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/716009-you-light-up-my-life-again","You Light Up My Life Again","开学吧 博仁少年","Romance, Youth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"/30371-bedtime-hero-2","Bedtime Hero Season 2","超能造梦 第二季","Mystery, Comedy, Romance, Supernatural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
"/28301-happiness-chocolate","Happiness Chocolate","幸福巧克力","Romance, Family",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/713493-overworking-man","Overworking Man","滚动吧小齿轮","Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/719621-jiu-wei-hu-chuan","Jiu Wei Hu Chuan","九尾狐传","Historical, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/29475-the-story-of-souls-from-endless-books","The Story of Souls from Endless Books","炮灰攻略","Adventure, Historical, Romance, Fantasy",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/687153-he-ping-fang-zhou","Ark Peace","和平之舟","Military, Medical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/35919-very-star","Very Star","非常Y星人","Thriller, Comedy, Romance, Sci-Fi",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"/688355-light-on-series-tba","The Pavilion","八角亭谜雾","Thriller, Youth, Family",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"/17359-a-scholar-dream-of-woman","A Scholar Dream of Woman","碧血书香梦","Historical, Business, Drama, Family",0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/744313-warning-ahead","Warning Ahead","前方高能","Thriller, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/25563-nervous-2","Nervous 2","神精学妹第二季","Thriller, Comedy, Romance, Supernatural",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"/11670-orphan-of-zhao","Orphan of Zhao","赵氏孤儿","Historical, Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/5286-wipe-out-the-bandits-on-wulong-mountain","Wipe Out the Bandits on Wulong Mountain","新乌龙山剿匪记","Historical, Romance, Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/3769-advisers-of-criminal-law","Advisers of Criminal Law","刑名师爷","Historical, Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"/21564-huang-fei-hong","Huang Fei Hong","国士无双黄飞鸿","Action, Historical, Comedy, Romance",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/75035-farewell-vivian","Farewell Vivian","告别薇安","Romance, Melodrama",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/694767-guang-gun-jia-zu","The Bachelors","追爱家族","Romance, Drama, Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19744-star-april","Star April","繁星四月","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/14507-love-of-obstetrics-and-gynecology-2","Love of Obstetrics and Gynecology 2","爱的妇产科2","Romance, Life, Drama, Medical",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/8362-a-splendid-family","A Splendid Family","金玉满堂","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/11210-the-legend-of-xiao-zhuang","The Legend of Xiao Zhuang","大玉儿传奇","Historical, Romance, Drama, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/691957-the-young","Youth Entrepreneurship Manual","青春创业手册","Business, Youth",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/65645-concubinage-record-season-2","Concubinage Record Season 2","纳妾记第2季","Historical, Mystery, Martial Arts, Sci-Fi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"/23356-switch-of-fate","Switch of Fate","忍冬艳蔷薇","Historical, Romance, Drama",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/29574-beautiful-trainee","Beautiful Trainee","美丽见习生","Comedy, Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/30363-24-hours","24 Hours","限定24小时","Adventure, Comedy, Romance, Fantasy",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/64555-intern-female-constable","Intern Female Constable","实习女捕快","Historical, Mystery, Romance, Wuxia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"/54943-challenges-at-midlife","Challenges at Midlife","相逢时节","Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/745655-it-s-just-not-sure-that-it-matters","It's Just Not Sure That It Matters","只是没确定关系而已","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/4496-my-sassy-girlfriend","My Sassy Girl","牵牛的夏天","Romance, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/19172-edge-to-happiness","Edge to Happiness","緣來幸福","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/39935-i-am-yu-huanshui","If There Is No Tomorrow","我是余欢水","Romance, Life, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/11010-mysterious-summer","Mysterious Summer","不可思议的夏天","Thriller, Mystery, Horror, Romance",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"/39357-bygone-love","Bygone Love","鸳鸯佩","Historical, Romance",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/712805-miss-gu-s-100-confessions","Miss Gu's 100 Confessions","顾小姐的100次告白","Comedy, Romance, Fantasy",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/16003-the-legendary-tycoon","The Legendary Tycoon","传奇大亨","Romance, Drama, Melodrama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/722701-united-win","United Win","龙虎男高","Life, Youth, Sports",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"/49267-xue-jin-xuan-feng","Police College Whirlwind","学警旋风","Mystery, Crime",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"/684897-huang-yan-zhen-tan","The Lie Detective","谎言真探","Thriller, Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"/21835-city-still-believes-in-love","City Still Believes In Love","北上广依然相信爱情","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/33962-secret-twelve-palace","The Mysterious World","天机十二宫","Historical, Mystery, Romance, Wuxia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"/18930-legend-of-the-heavenly-tear","Legend of Heavenly Tear: Phoenix Warriors","天泪传奇之凤凰无双","Historical, Drama, Sci-Fi, Fantasy",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"/20090-beijing-people-in-beijing","A Splendid Life in Beijing","生逢灿烂的日子","Romance, Life, Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"/23250-entrepreneurial-age","Entrepreneurial Age","创业时代","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
