"mdl_url","title_en","year","eps","title_zh","genres","tags"
"/24436-tiger-father-dog-son","Tiger Father Dog Son",2017,48,"虎父犬子","Drama, Family",""
"/61803-perfect-village","Perfect Village",2020,30,"最美的乡村","Drama","Village Setting, Countryside Setting, Rural Life"
"/740785-intimate-partner","Intimate Partner",2016,40,"亲密的搭档","Mystery, Business","Investigation"
"/19534-the-story-of-liu-hai-and-jinchan","The Story of Liu Hai and Jinchan",2016,60,"劉海戲金蟾","Action, Historical, Comedy, Drama, Fantasy",""
"/68717-my-name-is-zhao-jia-di","Zhao Jia Di",2022,30,"我叫赵甲第","Romance, Youth, Drama, Family","Adapted From A Novel"
"/25071-deepwater-forces","Deepwater Forces",2017,34,"深海利剑","Military",""
"/49957-mystery-of-antiques-iii","Mystery of Antiques III",2021,44,"古董局中局之掠宝清单","Adventure, Thriller, Historical, Mystery","Invaders, National Treasure, Historical Fiction, Antiques, Chinese Republican Era, Conspiracy, Adapted From A Novel, Investigation, Suspense"
"/27166-hi-my-ex","Hi! My Ex",2018,12,"嗨！前任","Comedy, Romance","Web Series, Marriage"
"/24028-the-message","The Message",2020,38,"风声","Military, Thriller, Historical, Psychological","Second Sino-Japanese War, Adapted From A Novel, World War 2, Historical Fiction, Chinese Republican Era, Espionage, Suspense"
"/38817-love-and-lose-heart","Love And Lose Heart",2018,12,"蜜恋失心","Mystery, Business, Romance, Youth","Investigation, Psychological"
"/705683-the-longest-river","The Long River",2022,40,"天下长河","Historical, Life, Political","Age Gap [Drama Life], Age Gap [Real Life], Flood, Male Centered Plot, Historical Figure, Civil Exam, Historical Fiction, Kangxi Emperor, Injustice, Qing Dynasty"
"/19804-yi-guan-xiao-zhuan-2","Medical Shop 2",2016,48,"医馆笑传2","Historical, Comedy, Drama, Medical","Historical Fiction, Ming Dynasty"
"/79089-rainbow-family-season-2","Rainbow Family Season 2",2015,12,"一屋赞客 第二季","Comedy, Romance, Sitcom","Share House Setting, Housemates' Relationship, Gay Male Lead, LGBTQ+, Web Series"
"/49059-no-more-tears","Agreed Not to Cry",2013,36,"说好不流泪","Romance, Life","Friendship"
"/10058-we-love-you-mr.-jin","We Love You, Mr. Jin",2012,40,"金太狼的幸福生活","Comedy, Drama",""
"/24160-forever-young","Forever Young",2017,16,"栀子花开2017","Romance, Life, Youth, Drama","Student Female Lead, Student Male Lead, School Setting, City Setting, Teenager Female Lead, Teenager Male Lead, High School, Multiple Couples, Unrequited Love, Love Triangle"
"/23223-modern-matchmaker","Modern Matchmaker",2017,44,"大话红娘","Business, Romance, Drama, Medical",""
"/702727-the-legend-of-bubai-monk","The Legend of Bubai Monk",2014,70,"布袋和尚新传","Historical, Comedy, Fantasy","Monk Male Lead, Buddhism"
"/13561-white-deer-plain","White Deer Plain",2017,77,"白鹿原","Historical, Drama, War",""
"/25162-romance-of-our-parents","Romance of Our Parents",2014,44,"父母爱情","Historical, Romance, Life, Drama","Flashback To Past"
"/712631-a-song-with-you","A Song With You",2022,12,"唱首时光给你听","Music, Youth","School Setting, Chasing A Dream, Web Series"
"/64067-target-passion","Target Person",2020,20,"目标人物","Thriller, Mystery","Death, Web Series, Murder, Investigation, Suspense"
"/712135-i-m-from-the-civil-affairs-bureau","Song of Life",2022,13,"三悦有了新工作","Life","Age Gap [Drama Life], Age Gap [Real Life], Web Series"
"/11920-the-red","The Red",2014,48,"红色","Action, Historical, Romance, War","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era"
"/687175-left-right","Left Right",2022,34,"亲爱的小孩","Life, Drama, Melodrama","Childhood Friends' Relationship, MDL Remake, Stubborn Female Lead, Divorced Parents, Postpartum Depression, Divorced Male Lead, Divorced Female Lead, Going Through A Divorce, Remarriage, Mean Sister"
"/683211-qing-ge-ban-shou","An Interrupted Song",2020,24,"情歌半首","Music, Romance, Youth","Student Female Lead, Student Male Lead, School Setting, Young Adult Female Lead, Young Adult Male Lead, Short Length Series, Meet Again, Time Skip, University, Web Series"
"/28357-fearless-whispers","Fearless Whispers",2020,51,"隐秘而伟大","Historical, Romance, War, Political","Police Officer Male Lead, Nationalism, Kuomintang (KMT), Historical Fiction, Social Justice, Chinese Republican Era, Cultural Revolution, Injustice, Student, Youth"
"/24768-the-flame-of-youth","The Flame of Youth",2016,44,"尖锋之烈焰青春","Historical, Mystery, War","Historical Fiction, Chinese Republican Era, Investigation"
"/11540-for-the-holy-guiguzi","For the Holy Guiguzi",2019,52,"谋圣鬼谷子","Historical, Romance, Drama, Political","Historical Fiction, Warring States Period, Power Struggle, War"
"/29068-imagine-me-without-you","Imagine Me Without You",2018,12,"假如没有遇见你","Romance, Life, Drama, Melodrama","First Love Returns, Nice Female Lead, Orphan Female Lead, Traveling, Terminal Illness, Based On True Story, Divorced Parents, Childhood Connection, Naive Female Lead, Road Trip"
"/68519-wan-shui-qian-shan-feng-yu-qing","Love of a Forgotten Century",2020,30,"万水千山风雨情","Historical, Romance, Drama","Historical Fiction, Chinese Republican Era, Revenge"
"/24807-hot-girls","Hot Girls",2012,47,"麻辣女兵","Military",""
"/54381-the-last-goodbye-to-mama","The Last Goodbye to Mama",2021,30,"您好！母亲大人","Life, Drama","School Setting, University, Family Relationship, Mother-Son Relationship, Terminal Illness, Cancer"
"/70231-xiao-min-jia","A Little Mood for Love",2021,45,"小敏家","Life, Family","Remarriage, Healing, Multiple Couples"
"/29226-talking-bones","Talking Bones",2018,36,"骨语","Thriller, Mystery, Medical","Criminal Profiler Female Lead, Forensic Medical Examiner Female Lead, Psychologist Female Lead, Detective Male Lead, Forensic Science, Multiple Mains, Based On True Story, Investigation, Suspense"
"/33531-90-s-beijing-fantasy","90's Beijing Fantasy",2018,24,"我的青春也燦爛","Youth, Drama","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Teenager Supporting Character, Teenager Female Lead, Teenager Male Lead, Family Relationship, 1990s, High School"
"/12555-new-mad-monk","New Mad Monk",2014,33,"新济公活佛","Action, Comedy, Martial Arts, Fantasy","Drama"
"/9475-yes-boss","Yes, Boss!",2013,12," 报告老板","Comedy",""
"/27315-two-familys-from-wenzhou","Two Families from Wenzhou",2015,36,"温州两家人","Business, Romance, Drama","Business Rivalry, Family Relationship, Family"
"/33444-paper-cut","Paper Cut",2019,50,"春暖花又开","Romance, Life, Drama","Loan Shark, Family Relationship, Debt, Friendship"
"/33654-the-snow-lady-army","The Snow Lady Army",2019,40,"雪地娘子军","Historical, Romance, Drama, War","Army, Revolution"
"/41897-diplomatic-situation","Diplomatic Situation",2019,48,"外交风云","Historical, Political","Mao Zedong, Chinese Communist Party, Historical Figure, Inspired By Real Events, Friendship"
"/42795-love-the-courier","Love The Courier",2016,44,"愛的速遞","Romance",""
"/52375-homeland","Homeland",2019,50,"河山","Historical, War","Chinese Communist Party, Historical Fiction, Revolution, Chinese Republican Era"
"/58593-we-are-one","We Are One",2020,50,"有你才有家","Historical, Life, Family","Death Of A Wife, Death Of A Mother, Carpenter Male Lead, Hardship, Age Gap [Real Life], Brothers' Relationship, Sisters' Relationship, Brother-Sister Relationship, Strict Father, Unexpected Pregnancy"
"/682897-warm-winter","On the Way to Hope",2021,24,"在希望的田野上","Life, Drama","Village Setting, Countryside Setting, Hardship, Poverty, Smart Female Lead, Healing, Smart Male Lead, Web Series"
"/687515-da-bo-yi","Game of Wisdom",2022,40,"大博弈","Business, Drama","Workplace Setting, Friendship"
"/708275-fei-teng-ren-sheng","Fei Teng Ren Sheng",2022,40,"沸腾人生","Historical, Business, Youth, Drama","Technician Male Lead, Automotive Industry, Graduate, Internship, Historical Fiction, 1980s, Slight Romance"
"/30594-flip-in-summer","Flip in Summer",2018,36,"夏日心跳","Romance, Youth, Sports","Diving, Love Triangle"
"/59125-i-love-you","I Love You",2020,14,"我爱你","Romance, Youth, Drama, Family","Hardship, Neurological Disorder, Supportive Family, Hardworking Female Lead, Healing, Alzheimer's Disease, Friendship"
"/61979-gong-xun","Medal of the Republic",2021,48,"功勋","Documentary","Chinese Communist Party, Biographical, Multiple Mains, North Korean"
"/15773-darker-2","Darker 2",2015,49,"暗黑者2","Thriller, Mystery","Investigation, Slight Horror, Slight Comedy, Attempted Suicide, Slight Romance, Death, Murder, Suspense"
"/31475-the-day-i-skipped-school-for-you","The Day I Skipped School for You",2018,13,"教室的那一间","Comedy, Romance, Youth","Student Female Lead, Student Male Lead, School Setting, Classmates' Relationship, Teenager Female Lead, Teenager Male Lead, High School, Web Series, Friendship"
"/29551-the-drug-hunter","The Drug Hunter",2018,50,"猎毒人","Action, Mystery, Crime","Engineer Male Lead, Drugs, Death, Gang, Murder, Investigation"
"/63511-dreams-and-glory","Dreams and Glory",2021,40,"光荣与梦想","Historical, Drama","Communism, Chinese Communist Revolution, Propaganda, Cultural Revolution, Chinese History, Revolution, Leadership, Based On True Story"
"/713867-ting-qian-wu-song","Draw the Line",2022,40,"底线","Law, Drama","Courtroom Setting, Judge Supporting Character, Judge Male Lead, Lawyer Supporting Character, Criminal Justice System, Long Time Friends, Friendship"
"/714477-true-love-is-supreme","True Love Is Supreme",2021,16,"小红娘脱单攻略","Romance","Short Length Series, Game, Web Series"
"/30901-fearless","Heroes",2020,45,"大侠霍元甲","Action, Historical, Martial Arts","Huo Yuanjia, Historical Figure, Historical Fiction, Strong Male Lead, Fight, Chinese Republican Era, Biographical, Qing Dynasty, Death, Adapted From A Novel"
"/36307-the-qin-empire-4","Qin Dynasty Epic",2020,78,"大秦赋之东出","Historical, Political","Qin Shi Huang, Qin Dynasty, Historical Figure, Historical Fiction, Warring States Period"
"/22989-hummingbird-attack","Hummingbird Attack",2015,40,"蜂鳥","Action, Drama, War",""
"/10804-all-quiet-in-beijing","All Quiet in Peking",2014,53,"北平无战事","Military, Historical, Drama, Political","Tough Male Lead, Chinese Republican Era, Corruption, Bromance, Father-Son Relationship, Father-Daughter Relationship, Competent Male Lead, Brothers' Relationship, Kuomintang (KMT), Political Reform"
"/36265-on-the-road","On the Road",2019,54,"在远方","Business, Romance","Family, Friendship"
"/29512-the-city-of-chaos","The City of Chaos",2018,24,"悍城","Action, Thriller, Mystery, Crime","Post-traumatic Stress Disorder (PTSD), Police Department Setting, Prison Setting, Mental Illness, Drugs, Violence, Bromance, Investigation, Friendship, Suspense"
"/16329-catching-the-wrong-bus","Catching the Wrong Bus",2016,38,"搭錯車","Drama, Family","MDL Remake"
"/683099-after-the-stars","After The Stars",2019,20,"攻星计","Romance, Drama",""
"/39965-never-say-never","Never Say Never",2019,42,"善始善终","Action, Thriller, Mystery, Crime","Frenemy, Drug Usage, Badass Male Lead, Bromance, Undercover Agent Male Lead, Policeman, Gun Violence, Gun Fight, Strong Male Lead, Drug Smuggling"
"/706297-your-image-is-ruined","Your Image is Ruined",2021,12,"BOSS，你人设崩了","Comedy, Romance","Short Length Series, Web Series"
"/52899-new-face","New Face",2020,25,"焕脸","Thriller, Mystery, Romance","Plastic Surgery, Hidden Identity, Suspense, Plastic Surgeon Male Lead, Illegal Business, Conspiracy, Disability, Illness, Stolen Identity, Identity Swap"
"/69451-conspiracy","Conspiracy",2020,24,"谋局","Thriller, Mystery, Crime","Conspiracy, Adapted From A Novel, Investigation, Suspense, Policeman"
"/707443-everybody-in-the-house","Everybody in the House",2021,16,"一宅家族","Comedy, Family","Share House Setting, Housemates' Relationship, Cohabitation"
"/719555-ling-long-zhang-gui-qiao-chu-wang","Ling Long Zhang Gui Qiao Chu Wang",2022,14,"玲珑掌柜俏厨王","Historical, Romance","Web Series"
"/748575-born-in-1990","Born in 1990",2022,16,"生于1990","Romance, Youth, Drama","School Setting, Tennis Player Male Lead, Short Length Series, High School, Web Series, Love Triangle"
"/51301-trace","Trace",2020,36,"痕迹","Mystery, Romance, Medical","Detective Fiction, Investigator Female Lead, Investigator Male Lead, Forensic Science, Life Or Death, Teamwork, Smart Female Lead, Smart Male Lead, Investigation"
"/62251-sai-shang-feng-yun-ji","Sai Shang Feng Yun Ji",2020,48,"塞上风云记","Historical","Historical Fiction, Qing Dynasty"
"/11478-my-natasha","My Natasha",2012,40,"我的娜塔莎","Military, Historical, Romance, Drama, Political",""
"/33228-the-great-river","The Great River",2018,44,"江河水","Business, Drama",""
"/35279-special-force-behind-the-enemy-line","Special Force Behind The Enemy Line",2018,44,"特种兵之深入敌后","Action, Military, Historical, War","Chinese Communist Party, Historical Fiction, Second Sino-Japanese War, Revolution, Chinese Republican Era"
"/746607-the-hot-life","The Hot Life",2019,7,"生活如沸","Food, Documentary","Miniseries"
"/24420-stand-by-me-2","Stand by Me Season 2",2017,52,"一起同过窗第二季 / Yi Qi Tong Guo Chuang Di Er Ji","Comedy, Youth, Drama","Student Female Lead, Student Male Lead, School Setting, University, Multiple Mains, Friendship"
"/70227-twenty-your-life-on-2","Twenty Your Life On Season 2",2022,40,"二十不惑2","Romance, Life, Youth","Roommates' Relationship, Female Centered Plot, Sismance, Friendship"
"/16281-a-happy-life-2","A Happy Life Season 2",2016,76,"天天有喜2之人間有愛","Romance, Wuxia, Drama, Fantasy","Martial Arts, Historical, Adventure, Action"
"/16194-aftershock","Aftershock",2013,38,"唐山大地震","Historical, Life, Drama, Family","Inspired By Real Events"
"/30723-last-friend","Last Friend",2018,12,"仅剩一口的青春","Music, Romance","Singing, Band, Multiple Mains, Friendship"
"/49273-going-to-18","Never Grow Old",2022,24,"你好，昨天","Life, Youth","School Setting, Veterinarian Supporting Character, Neighbors' Relationship, Secret Crush, Slight Romance, Family Relationship, 1990s, Character Development, Family, Friendship"
"/63955-wild-bloom","Wild Bloom",2022,36,"风吹半夏","Business, Romance, Drama","Workplace Setting, Steel Industry, 1990s, Strong Female Lead, Adapted From A Novel, Friendship"
"/17025-shaolin-wendao","Shaolin Wendao",2017,42,"少林问道","Action, Historical, Martial Arts","Childhood Friends' Relationship, Death Of A Mother, Monk Male Lead, General Male Lead, Emperor Male Lead, Death Of A Father, Historical Fiction, Sworn Brothers, Scheme, Shaolin"
"/57371-dearest-where-are-you","Dearest, Where Are You",2020,41,"亲爱的，你在哪里","Romance, Drama","Married Female Lead, Married Male Lead, Missing Person, Family Relationship"
"/33680-new-world","New World",2020,70,"新世界","Action, Historical, Romance, War","Brothers' Relationship, Revolution"
"/70223-victim-in-me","Nobody Knows",2022,16,"胆小鬼","Thriller, Mystery, Life, Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Winter Setting, Teenager Female Lead, Teenager Male Lead, Teacher Male Lead, Slight Romance, High School"
"/7651-ipartment-4","iPartment Season 4",2014,24,"愛情公寓","Comedy, Romance, Youth, Sitcom","Neighbors' Relationship"
"/692381-bi-xu-fan-gui-de-you-xi","No Foul Game",2021,36,"不能犯规的游戏","Thriller, Mystery, Drama","Writer Female Lead, Writer Male Lead, Multiple Mains, Death Game, Survival, Web Series, Adapted From A Novel, Investigation, Suspense"
"/18948-yu-zui","Yu Zui",2016,12,"余罪","Action, Mystery, Crime, Drama","Undercover Agent Male Lead, Adapted From A Novel, Investigation"
"/31613-the-family","The Family",2018,52,"幸福一家人","Romance, Family",""
"/33130-darker-3","Darker 3",2019,24,"暗黑者 3","Mystery, Comedy","Investigation, Prison Setting, Death, Murder"
"/726807-our-times","Our Times",2022,44,"我们这十年","Life, Drama","Propaganda, Anthology"
"/23280-dear-my-friends","Dear Them",2017,41,"亲爱的她们","Romance, Life, Drama, Melodrama","MDL Remake, Family, Friendship"
"/707497-foresighted-liu-bo-wen","Foresighted Liu Bo Wen",2015,40,"神机妙算刘伯温","Historical, Comedy, Political","Historical Fiction, Ming Dynasty, Smart Male Lead"
"/52257-blade-attacking","Blade Attacking",2018,45,"利刃出击","Military, War",""
"/19712-unforgiven","Unforgiven",2016,20,"灭罪师","Thriller, Mystery","Investigation, Suspense, Death, Murder, Set In A Foreign Country, Serial Killings"
"/23100-growing-up-together","Growing Up Together",2016,27,"一起长大","Drama, Family",""
"/46253-ten-years-to-be-married","Ten Years to Be Married",2016,32,"待嫁十年","Romance, Drama",""
"/66355-super-powers","Super Powers",2020,12,"超能觉醒","Thriller, Youth, Supernatural","Sworn Enemy, Special Power, Web Series, Amnesia, Adapted From A Webtoon, Suspense"
"/718943-wow-beauty","Wow Beauty",2021,22,"我怎么这么好看","Comedy, Romance, Supernatural","Actress Female Lead, Bodyguard Male Lead, Short Length Series, Filmed Vertically, Fight, Web Series, Identity Swap, Body Swap"
"/26809-flipped-in-my-youth","Flipped in My Youth",2018,55,"我的青春遇见你","Romance, Family, Melodrama","Married Female Lead, Married Male Lead, Hardship, Love At First Sight, Male Chases Female First, Character Development, Adapted From A Novel"
"/26509-anarhan","Anarhan",2013,20,"ئانارخان","Historical, Romance, War, Political","MDL Remake, Chinese Civil War, Forced Marriage, Poor Family"
"/731523-shi-jiu-ling","Order of the Sommelier",2022,64,"侍酒令","Historical, Drama, Fantasy","Bartender Male Lead, Short Length Series, Healing, Adventure, Friendship, Bromance, Sommelier, Demon/Monster Hunting, Demon, Web Series"
"/34573-female-constables","Female Constables",2013,34,"带刀女捕快","Historical, Mystery, Comedy, Romance","Northern Song Dynasty, Investigation, Detective Fiction, Detective Female Lead, Historical Fiction, Song Dynasty, Death, Murder, Drama"
"/10744-the-stand-in","The Stand-in",2014,60,"十月围城","Historical, Drama","Fake Identity, Doppelganger"
"/53213-the-remedy","The Remedy",2019,22,"漫长的告别","",""
"/23840-my-physical-education-teacher","My! Physical Education Teacher",2017,39,"我的！体育老师","Romance, Youth, Sports","School Setting, Age Gap [Drama Life], Age Gap [Real Life], Divorced Male Lead, Straightforward Female Lead, Family Relationship, Older Man/Younger Woman, Student"
"/19438-yu-zui-2","Yu Zui 2",2016,12,"余罪第二季","Mystery, Crime","Underworld, Drugs, Gang, Adapted From A Novel, Investigation, Detective"
"/22919-razor","Razor",2017,48,"剃刀邊緣","Action, Historical, Mystery, Crime","Historical Fiction, Manchukuo, Chinese Republican Era, Espionage, Investigation, War"
"/35469-detective-dee-the-4th","Detective Dee Season 4",2017,50,"神探狄仁杰4","Thriller, Historical, Mystery, Drama","Emperor Supporting Character, Empress Supporting Character, Detective Fiction, Detective Male Lead, Wu Zhou Dynasty, Historical Figure, Detective Di Renjie, Historical Fiction, Tang Dynasty, Investigation"
"/49879-living-toward-the-sun","Living Toward the Sun",2020,40,"向阳而生","Romance, Life, Drama, Medical","Terminal Illness, Cancer, Based On True Story, Inspired By Real Person, Manhua Artist Female Lead, Doctor Male Lead, Carefree Protagonist, Misfortune, Strong Female Lead"
"/39747-project-17-skate-our-souls","Project 17: Skate Our Souls",2019,12,"极限17 滑魂","Youth, Drama, Sports, Melodrama","School Setting, MDL Remake, Skateboarding, Skaters, Mental Illness, Depression, Friendship"
"/9474-never-ever-expected","Unexpectedness",2013,15,"万万没想到","Comedy","Short Length Series, Web Series"
"/62871-zui-mei-ni-xing-zhe","Heroes in Harm's Way",2020,14,"最美逆行者","Drama, Medical","Epidemic, Multiple Mains, Inspired By Real Events, COVID-19, Nurse Female Lead, Doctor Female Lead, Doctor Male Lead, Anthology"
"/702969-shi-zi-shan-xia-qing","The Stories of Lion Rock Spirit",2022,27,"狮子山下的故事","Historical, Drama, Family",""
"/12561-the-legend-of-crazy-monk-season-3","The Legend of Crazy Monk Season 3",2012,93,"活佛济公","Historical, Comedy, Martial Arts, Fantasy","Monk Male Lead"
"/34735-legend-of-entrepreneurship","Legend of Entrepreneurship",2012,36,"温州一家人","Business, Life, Drama","Rags To Riches, Family"
"/22217-moon-embracing-the-star","Moon Embracing the Star",2015,39,"拥抱星星的月亮","Romance, Drama, Family",""
"/10782-death-notify-the-darker","Death Notify: The Darker",2014,46,"暗黑者","Action, Thriller, Mystery","Investigation, Detective, Multiple Mains, Child Trafficking, Serial Killings, Slight Horror, Flashback To Past, Slight Comedy, Attempted Suicide, Multi Part Story"
"/8615-pearl","Pearl",2013,84,"爱闪亮","Romance, Life, Drama, Family",""
"/28791-women-of-shanghai","Women of Shanghai",2018,20,"上海女子图鉴","Romance, Life, Drama","Workplace Setting, City Setting, Web Series"
"/65713-my-super-hero","My Super Hero",2022,37,"欢迎光临","Romance, Drama","Hardworking Male Lead, Love At First Sight, Adapted From A Novel"
"/16144-a-detective-housewife","A Detective Housewife",2016,43,"煮妇神探","Thriller, Historical, Mystery, Comedy","Investigation, Suspense, Adventure, Action, Drama, Detective Female Lead, Historical Fiction, Chinese Republican Era, Death, Murder"
"/25589-te-qin-jing-ying","Special Duty Elite",2017,32,"特勤精英","Military, Youth, Drama","Friendship"
"/38387-hero-dog-3","Hero Dog Season 3",2019,43,"神犬小七 3","Youth, Drama","Online Gamer Male Lead, Dog, Animal, Friendship"
"/33966-the-sky-of-the-mad-dog-boy","Run for Young",2020,16,"风犬少年的天空","Comedy, Youth, Drama","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Frenemy, Multiple Mains, High School, Coming Of Age"
"/50319-unknown-number","Unknown Number",2019,32,"时空来电","Thriller, Mystery, Sci-Fi","Detective Male Lead, Detective Female Lead, Time Rift, Smart Female Lead, Smart Male Lead, Strong Female Lead, Murder, Time Altering, Investigation, Suspense"
"/25155-love-online-2","Love Online 2",2017,12,"拜托！别黑我！完结季","Romance, Drama",""
"/60847-always-with-you","Always With You",2018,48,"陪读妈妈","Youth, Drama","School Setting, Studied Abroad, Family Relationship, Multiple Mains, Mother-Son Relationship, Mother-Daughter Relationship, Student, Friendship"
"/27250-super-dad-super-kids","Super Dad & Super Kids",2018,36,"熊爸熊孩子","Comedy, Family","Betrayed By A Friend, Father-Daughter Relationship, Father-Son Relationship"
"/26067-spy-hunter","Spy Hunter",2019,46,"天衣无缝","Action, Thriller, Historical, Romance","Historical Fiction, Chinese Republican Era, Multiple Mains, Espionage, Adapted From A Novel, Political, Drama, Crime, Suspense, Military"
"/39673-project-17","Project 17: Side By Side",2019,12,"极限17: 羽你同行","Youth, Drama, Sports, Melodrama","Autistic Male Lead, Badminton, Autism, School Setting, Neurodevelopmental Disorder, MDL Remake, Brothers' Relationship, Perseverance, Rivalry, Family Relationship"
"/51209-going-rural","Going Rural",2021,40,"温暖的味道","Food, Life, Drama","Slight Comedy, Power Struggle, Nice Male Lead, Vanity, Agriculture Industry, Village Setting, Countryside Setting, Cheerful Female Lead, Chinese Communist Party, Poor Family"
"/28551-women-in-beijing","Women in Beijing",2018,20,"北京女子图鉴","Romance, Life, Drama, Melodrama","City Setting, Hardship, Adapted From  Short Story, Friendship"
"/7205-qi-huan-mao-xian-wang","Qi Huan Mao Xian Wang",2014,40,"奇幻冒险王","Adventure, Comedy, Romance, Youth, Fantasy","Adapted From A Manga"
"/15037-he-and-his-sons","He And His Sons",2014,36,"半路父子","Comedy, Family",""
"/21693-love-is-so-beautiful","Love is So Beautiful",2016,36,"恋爱真美","Romance, Drama",""
"/25580-the-dream-come-true","The Dream Come True",2015,30,"美梦成真","Comedy, Drama",""
"/39731-great-age","Great Age",2020,36,"创业年代","Business, Romance, Life","Entrepreneur Male Lead, Economics, 1970s, Friendship"
"/59751-forging-knife","Forging Knife",2016,36,"锻刀","Action, Historical, War","Historical Fiction, Chinese Republican Era"
"/681499-our-inverse-youth","Our Inverse Youth",2020,30,"我们的逆青春","Music, Romance, Youth","Record Company Setting, Childhood Friends' Relationship, Innocent Female Lead, Ambitious Female Lead, Chasing A Dream, Cold Female Lead, Eccentric Female Lead, Web Series, Nice Male Lead, Rich Male Lead"
"/696219-mr-salted-fish-miss-rose-huixing-laile","Mr. Salted Fish, Miss Rose Huixing Laile",2021,30,"咸鱼先生，Rose小姐之彗星来了","Thriller, Drama, Sci-Fi, Fantasy","Short Length Series, Web Series, Suspense"
"/745899-why-women-kill","Why Women Kill",2022,24,"致命女人","Romance, Drama","Married Female Lead, Married Male Lead, Mistress Female Lead, Short Length Series, Extramarital Affair, Infidelity, Web Series"
"/40627-the-eyas","The Eyas",2019,36,"飞行少年","Military, Youth","Air Force, Military Training"
"/71897-growing-pain-2","Growing Pain Season 2",2022,40,"少年派2","Romance, Life, Drama","Coming Of Age, College To Working Life, Friendship, Multiple Mains, Friends To Lovers, Smart Male Lead, Comedy, Student Supporting Character, Student Female Lead, Student Male Lead"
"/66931-a-quest-to-heal","A Quest to Heal",2020,32,"我的女侠罗明依","Food, Historical, Drama, Fantasy","Restaurant Setting, Restaurant Management, Historical Fiction, Ming Dynasty, Cooking, Time Travel"
"/10693-angel-heart","Angel Heart",2012,36,"心术","Romance, Family, Medical",""
"/698299-dream-house","Dream House",2022,40,"新居之约","Business, Romance, Drama, Family","Workplace Setting, Manager Male Lead, Interior Designer Male Lead, Enemies To Lovers"
"/17416-breaking-bad-fortune-teller","Breaking Bad Fortune Teller",2016,40,"绝命卦师","Mystery, Wuxia, Fantasy","Spirit, Demon, Detective Fiction, Taoism, Cultivation, Historical Fiction, Xianxia, Ming Dynasty, Magic, Investigation"
"/9515-unparalleled-happiness","Double Happiness",2018,36,"欢乐无双, 歡樂無雙","Historical, Mystery, Comedy, Romance","Ming Dynasty, Historical Fiction, Investigation"
"/54283-sink-or-swim","Sink or Swim",2020,9,"输不起","Adventure, Mystery, Comedy, Drama","Investigation, Short Length Series, Teamwork, Miniseries, Kidnapping"
"/713329-the-daughter-who-s-come-back","Homesick",2022,12,"回来的女儿","Thriller, Mystery","Fake Identity, Orphan Female Lead, Missing Person, 1990s, Stolen Identity, Web Series, Investigation, Suspense"
"/24460-the-hunting-genius","The Hunting Genius",2017,36,"寻人大师","Action, Thriller, Mystery, Drama","Tracing, Detective Agency, Missing Father, Missing Person, Investigation, Detective, Friendship, Suspense"
"/33193-anti-fraud-league","Anti-Fraud League",2019,24,"反骗天下","Thriller, Mystery","Bromance, Investigation, Detective, Friendship, Suspense"
"/703365-chao-yue","Beyond",2022,29,"超越","Life, Drama, Family, Sports","Chasing A Dream, Two Timelines, Heartwarming, Past Failure, Flashback To Past, Hardworking Male Lead, Hardworking Female Lead, Winter Sport, Slight Romance, Olympics"
"/21030-kung-fu-mother-in-law","Kung Fu Mother-in-Law",2016,42,"功夫婆媳","Life, Martial Arts, Family",""
"/681207-useless-her","Useless Her",2020,24,"下午一点的她","Business, Romance, Drama, Family","Slice Of Life, Web Series, Sismance, Friendship"
"/34116-farewell-to-arms","Farewell to Arms",2022,39,"烽烟尽处","Action, Historical, War","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era, Japanese Colonial Rule"
"/21996-in-the-name-of-people","In the Name of People",2017,55,"人民的名义","Crime, Drama, Political","Adapted From A Novel"
"/58611-worry-free-pub-3","Worry-Free Pub 3",2018,6,"忘忧酒馆3","Historical, Romance","Miniseries"
"/48727-the-glory-of-youth","The Glory of Youth",2021,49,"号手就位","Military, Youth","Student Male Lead, School Setting, Roommates' Relationship, Senior-Junior Relationship, Musician Male Lead, Soldier Male Lead, Young Adult Male Lead, Doctor Supporting Character, Loner Male Lead, Honest Male Lead"
"/11053-dating-hunter","Dating Hunter",2014,32,"約會專家","Comedy, Romance",""
"/63485-a-land-so-rich-in-beauty","A Land So Rich in Beauty",2021,31,"江山如此多娇","Business, Life, Drama","Poverty Reduction, Village Setting, Poverty"
"/15028-ipartment-3","iPartment Season 3",2012,24,"爱情公寓3","Comedy, Romance, Youth, Sitcom",""
"/40017-the-liar-hunter","The Liar Hunter",2019,41,"读心","Thriller, Romance","Marriage, Suspense"
"/47489-love-and-lose-heart-2","Love and Lose Heart 2",2018,12,"蜜恋失心第2季","Mystery, Business, Psychological, Romance","Investigation"
"/49153-antique-bureau-midgame","Antique Bureau Midgame",2020,36,"古董局中局之鉴墨寻瓷","Thriller, Mystery, Crime","Ancient Treasure, Antiques, Conspiracy, Adapted From A Novel, Investigation, Suspense"
