"title_en","mdl_url","year","eps"
"Tricks of Love","/14792-tricks-of-love","2015","40"
"Dreamland Program Bureau","/20484-dreamland-program-bureau","2016","12"
"Memories of Peking","/31180-memoirs-of-peking","2019","55"
"Mr. Lipstick","/696145-mr-lipstick","2020","30"
"See Me in Your Eyes","/38797-see-me-in-your-eyes-season-1","2019","12"
"Full Love","/22422-full-love","2017","32"
"The Queen of SOP II","/5718-the-queen-of-sop-ii","2013","22"
"Ten Miles of Peach Blossoms After Story","/27159-shi-li-tao-hua-hou-chuan","2018","24"
"Conspiracy of Love","/38779-conspiracy-of-love","2019","24"
"Faithful to Buddha, Faithful to You","/21583-faithful-to-buddha-faithful-to-you","2017","20"
"Four Ladies","/25468-four-ladies","2016","30"
"Pretty Guardian of the City","/684219-the-rise-of-beauty","2022","26"
"Dongshan Fine After Queen Consort the Snow","/27316-dongshan-fine-after-queen-consort-the-snow","2018","38"
"ShenZhen","/9763-shenzhen","2014","49"
"Irresistible Love","/684457-irresistible-love","2020","12"
"Tears of Love","/60905-tears-of-love","2013","38"
"Youth Fight","/28946-fighting-youth","2019","38"
"Her Smile So Sweet","/62739-her-smile-so-sweet","2020","24"
"Love Amongst War","/10054-love-amongst-war","2012","48"
"The Diamond's Dream","/8391-the-diamonds-dream","2013","60"
"My Fair Lady, Don’t Give Up Season 2","/724505-my-fair-lady-don-t-give-up-season-2","2021","22"
"I'm So Pretty","/33955-i-m-so-pretty","2019","20"
"Fall in Love with You Before Falling in Love","/706301-fall-in-love-with-you-before-falling-in-love","2021","36"
"I Am a Superstar","/63999-i-really-am-a-superstar","2022","24"
"When Shui Met Mo: A Love Story Season 2","/50787-when-shui-met-mo-a-love-story-season-2","2019","12"
"Freedom Chapter","/66829-freedom-chapter","2020","1"
"Secretary Hit Me","/744887-secretary-ou-did-it-to-me","2021","25"
"Legend of the Little Monk","/23570-legend-of-the-little-monk","2017","20"
"Palm's Love","/67905-palm-s-love","2020","8"
"11 Left","/709583-11-left","2021","6"
"No Rain for Us Today","/717163-no-rain-for-us-today","2021","10"
"Starlight","/30556-starlight","2018","20"
"The Flowers Filled the Palace and Missed the Time","/26992-the-flowers-filled-the-palace-and-missed-the-time-season-1","2017","22"
"Guo's Summer","/713489-guo-s-summer","2022","12"
"Fresh Teachers","/23045-fresh-teachers","2017","24"
"Qing Dynasty Detective","/50621-qing-dynasty-detective","2017","12"
"Obsession","/64807-zhi-nian-ru-ying","2022","24"
"Intractable Guys","/683059-zhe-jie-nan-tuan-tai-nan-le","2021","12"
"Think Before You Marry","/13997-think-before-you-marry","2015","40"
"Tiny Times 1.0: Origami Times","/5473-tiny-times-1.0-origami-times","2014","32"
"Rainbow Family","/19004-rainbow-family","2014","9"
"Butterfly Lovers","/26528-butterfly-lovers","2017","29"
"Naughty Princess","/15478-naughty-princess","2015","40"
"The Crush Season 2","/701897-the-crush-season-2","2021","28"
"The L Bang","/29485-the-l-bang","2016","4"
"Emperor or General","/700489-emperor-or-general","2021","20"
"Over the Sea I Come to You","/32739-over-the-sea-i-come-to-you","2019","46"
"Farewell My Villain","/59127-farewell-my-villain","2020","12"
"Love Play List","/62327-love-play-list","2020","12"
"Next Time, Together Forever","/24304-next-time-together-forever","2018","40"
"BOY STORY 'I=U=WE : U' Story Film","/710215-i-u-we-u","2021","6"
"Echo of Moonfall","/698957-yue-yun-hui-sheng","2021","14"
"Friends Fall in Love","/697065-friends-fall-in-love","2021","20"
"A Dangerous Man","/700429-a-dangerous-man","2021","18"
"Goddess of Struggle","/39175-i-am-goddess","2015","30"
"The Door","/19190-liu-shan-men","2016","40"
"Lock Dream","/14910-lock-dream","2012","34"
"The Flowers Filled the Palace and Missed the Time Season 2","/26993-the-flowers-filled-the-palace-and-missed-the-time-season-2","2018","28"
"Woman in Love","/28367-woman-in-love","2018","46"
"When Shui Met Mo: A Love Story","/34119-when-shui-met-mo-a-love-story","2019","12"
"His Royal Highness Spoils Me","/702667-his-royal-highness-spoils-me","2022","34"
"Chosen","/28366-chosen","2018","3"
"Forever Love","/721275-forever-love","2022","29"
"Men Zhu","/737533-men-zhu","2022","36"
"The Detective","/62535-ye-lin-shen-tan","2021","12"
"Mystery in the Palace","/3696-mystery-in-the-palace","2012","37"
"I Don't Want to Run","/67435-hua-kai-you-qing-tian","2020","12"
"My Fairy Girl","/29347-my-fairy-girl","2018","24"
"New Detective","/7888-new-detective","2013","35"
"Personal Assistant of Female President","/18698-fall-in-love-with-the-female-president","2016","40"
"Be With You","/15032-be-with-you","2017","44"
"My Turtle Buddy","/27439-my-turtle-buddy","2017","24"
"Cloud Prison","/79251-cloud-prison","2020","9"
"Because·Love","/5629-becauselove","2016","30"
"I Don't Make Headlines","/26219-i-don-t-make-headlines","2017","20"
"Cool Dad Regiment","/65109-cool-dad-regiment","2015","40"
"City of Angels","/9310-city-of-angels","2015","38"
"80s Engagement","/12264-80s-engagement","2014","33"
"G Minor March","/54333-minor-march","2020","48"
"Demon Catcher Zhong Kui","/21902-demon-catcher-zhong-kui","2018","55"
"Moment in Peking","/13338-moment-in-peking","2014","43"
"Ode to Joy Season 3","/24093-ode-to-joy-3","2022","33"
"My Celestial College","/22729-my-celestial-college","2017","19"
"Diao Man Xin Niang","/6531-diao-man-xin-niang","2012","34"
"Wu Fei Shi Lian Ai Er Yi","/717419-wu-fei-shi-lian-ai-er-yi","2022","24"
"Love at Second Sight","/9486-love-at-second-sight","2014","27"
"Infernal Affairs","/21691-infernal-affairs","2016","12"
"The Lure of the Hua Xu Song","/5990-the-lure-of-the-hua-xu-song","2015","48"
"Distressed Beauty","/21880-distressed-beauty","2016","44"
"Orange Code","/23619-orange-code","2015","53"
"Gorge","/45009-gorge","2015","60"
"The Man Who Borrows","/695869-the-man-who-borrows","2021","21"
"Dream Box!","/696311-dream-box","2021","22"
"The Story of Xiu Lian","/706295-the-story-of-xiu-lian","2021","55"
"Fall in Love with  Mr. Mermaid","/745589-fall-in-love-with-mr-mermaid","2022","20"
"Drawing Jianghu: The Degenerate Season 2","/745949-drawing-jianghu-the-degenerate-season-2","2022","18"
"Twice Blooms the Flower","/13540-twice-blooms-the-flower","2015","39"
"The Fox Fairy Court","/19098-the-fox-fairy-court","2016","40"
"Lucky Tianbao","/7828-lucky-tianbao","2016","40"
"Return of Happiness","/15935-return-of-happiness","2015","48"
"My Zombie Lord","/718323-my-zombie-lord","2020","38"
"Man Comes to Tang Dynasty 2","/21683-man-comes-to-tang-dynasty-2","2014","40"
"Foodie Queen Season 2","/729851-foodie-queen-season-2","2022","24"
"Yes, the False Judge","/738061-yes-the-false-judge","2022","27"
"Cupid Above","/16109-cupid-above","2015","38"
"To Be With You","/24477-to-be-with-you","2017","30"
"Waiting to Bloom","/8094-waiting-to-bloom","2013","30"
"Look Up There's Starlight","/58485-look-up-there-s-starlight","2020","40"
"Personal Assistant of Female President 2","/21899-personal-assistant-of-female-president","2016","38"
"FM Abnormal","/50691-fm-abnormal","2019","12"
"Hu Xian","/12551-hu-xian","2013","43"
"The Ugly Queen Season 2","/680683-the-ugly-queen-ii-iii","2022","26"
"May-December Love","/33292-may-december-love","2014","48"
"Juese Xiao Tian Qi","/696875-juese-xiao-tian-qi","2021","26"
"Ting Hua Ling","/740377-ting-hua-ling","2022","30"
"Fighting Time","/23696-fighting-time","2017","56"
"Children's Hospital Pediatrician","/26277-children-s-hospital-pediatrician","2017","42"
"Remember Me","/22842-fly-in-sky","2021","33"
"Ru Yi","/3705-ru-yi","2012","42"
"Always Warm Season 2","/60893-always-warm-season-2","2020","12"
"Love You to Another Star","/714185-guan-ni-lai-zi-na-ke-xing","2021","30"
"Dagger Mastery","/28359-dagger-mastery","2018","30"
"Love Won't Wait","/23802-love-wont-wait","2018","47"
"Refresh 3+7","/7008-refresh-37","2012","10"
"Babel","/61113-babel","2022","30"
"A Legend of Shaolin","/12793-a-legend-of-shaolin","2014","60"
"My Sweet Professor","/742807-my-sweet-professor-2022","2022","24"
"Never Compromise","/54339-never-compromise","2020","12"
"Family Secret","/694513-family-secret","2018","48"
"Wind Blew That Summer","/38801-wind-blew-that-summer","2019","27"
"A Race-Course","/4285-a-race-course","2012","33"
"Stardom Season 2","/22114-stardom-2","2017","12"
"Women of the Tang Dynasty","/8580-women-of-the-tang-dynasty","2013","46"
"Magic Grocery Store","/713721-magic-grocery-store","2021","16"
"Scouring Marriage","/14761-scouring-marriage","2019","42"
"Bedtime Hero","/28602-bedtime-hero","2018","12"
"Don't Mess With Girls","/30560-the-timeliness-change","2021","20"
"A Thousand Miles of Mansions","/79983-ande-guangxia-qian-wanjian","2021","24"
"Time and You are Both Sweet","/690553-time-and-you-are-both-sweet","2021","12"
"Dora's Dream","/718687-dora-s-dream","2021","24"
"Ice and Fire of Youth","/15042-ice-and-fire-of-youth","2015","44"
"The President Can't Stop Madam","/744993-the-president-can-t-stop-madam","2022","67"
"Cover the Sky","/25123-cover-the-sky","2018","32"
"With Elites","/25178-with-elites","2017","43"
"Beijing Love Story","/5283-beijing-love-story-2012","2012","39"
"Fall in Love Again","/742857-fall-in-love-again","2022","20"
"Only Beautiful","/39345-only-beautiful","2019","12"
"Super Medical Resident","/27321-super-medical-resident","2017","24"
"My Fair Lady","/19442-my-fair-lady","2016","24"
"Nice to Meet You Again","/703587-li-shen-shi-jian-lu","2022","40"
"Gossip High","/30786-gossip-high","2018","18"
"The Princess Comes Across","/32937-the-princess-comes-across","2019","25"
"The Next Top Star","/34807-the-next-top-star","2019","15"
"Dim Light in the Shadow","/53205-dim-light-in-the-shadow","2020","16"
"Abnormalities Season 3","/731367-abnormalities-iii","2022","12"
"My School Hunk Boyfriend Next Door","/736121-my-school-hunk-boyfriend-next-door","2022","12"
"Touch Your Heart","/715059-liao-dong-xin-xian","2021","30"
"Jian Wang 3 Wan Hua Xiao Yi Xian","/743565-jian-wang-3-wan-hua-xiao-yi-xian","2022","24"
"The Intimate Gamer","/62439-qin-mi-wan-jia","2021","12"
"Little Husband","/17439-little-husband","2016","40"
"Love Nagging","/27386-love-nagging-season-1","2017","16"
"In Love with Power","/4323-in-love-with-power","2012","38"
"Ni Yi Wo, Wo Bian Yi Ni","/714053-ni-yi-wo-wo-bian-yi-ni","2021","24"
"Heroes of Sui and Tang Dynasties Season 5","/28746-heroes-of-sui-and-tang-5","2015","62"
"Love Actually","/37493-love-actually","2015","30"
"Mask","/34803-mask","2019","35"
"May I Love You","/37745-may-i-love-you","2019","24"
"The Romance of Summer","/703199-lian-ai-zhinan-wo-zhi-bei","2021","20"
"Wife's Choice","/696663-wife-s-choice","2022","12"
"Scent of Plum","/718879-scent-of-plum","2017","49"
"Unbeatable You","/32988-unbeatable-you","2019","43"
"His Little Heat","/726355-his-little-heat","2022","15"
"My Handsome Husband Season 2","/717367-my-handsome-husband-season-2","2022","30"
"Skynet Action","/33661-skynet-action","2019","30"
"The Palace Season 3: The Lost Daughter","/5547-the-palace-3-the-lost-daughter","2014","63"
"The Battle at the Dawn","/13063-the-battle-at-the-dawn","2017","31"
"The Big Bug","/27052-the-big-bug","2018","24"
"21 Days with an Alien Cat","/697889-21-days-with-an-alien-cat","2016","6"
"As Gentle as You","/738713-as-gentle-as-you","2022","18"
"We Are Young","/20532-we-are-young","2014","3"
"The Best Meeting","/15068-mao-ya-yas-marriage","2018","30"
"Adventure During Youth","/710531-adventure-during-youth","2021","14"
"The Embroidered Shoes","/722917-yi-shuang-xiu-hua-xie","2022","30"
"The Unknown: Legend of Exorcist Zhong Kui","/29066-wen-tian-lu","2021","40"
"Happy Marshal","/3733-happy-marshal","2012","38"
"Love Me Fearlessly","/683427-don-t-be-afraid-to-love","2021","16"
"Irresistible She","/717823-irresistible-she","2021","28"
"Upon The Mountain","/54745-over-the-hills","2020","44"
"From Love to Happiness","/48835-from-love-to-happiness","2022","36"
"The Detective Season 2","/703495-the-detective-2","2021","12"
"My Novel Boy","/706717-my-novel-boy","2021","2"
"Woman in a Family of Swordsman","/10145-woman-in-a-family-of-swordsman","2014","44"
"The Gossip Girl","/13721-the-gossip-girl","2015","32"
"The Curious Journey of Chen Er Gou","/21058-the-curious-journey-of-chen-er-gou","2016","17"
"Angel","/23771-angel","2013","39"
"Campus Beauty Season 2","/25984-campus-beauty-2","2017","20"
"The History of Crime","/34437-the-history-of-crime","2019","12"
"Fog of Crisis","/36113-fog-of-crisis","2019","30"
"New Fortress Besieged","/52881-passionate-love","2019","37"
"Boom! Boom!","/57493-boom-boom","2020","12"
"Liu Lao Gen Season 4","/72989-liu-lao-gen-4","2021","40"
"Big Man Sunday","/688835-big-man-sunday","2016","22"
"To be Your Beloved","/693085-to-be-your-beloved","2021","50"
"So Young","/711157-say-goodbye-to-my-seventeen","2022","16"
"Fall in Love with NPC","/715039-fall-in-love-with-npc","2021","30"
"Hello, Gentlemen","/717905-hello-gentlemen","2021","12"
"My Impossible Life","/732085-my-impossible-life","2022","23"
"Exiled in Troubled Times","/737809-exiled-in-troubled-times","2021","18"
"Legend of the Military Seal","/3694-legend-of-the-military-seal","2012","30"
"Legend of the Purple Hairpin","/5979-legend-of-the-purple-hairpin","2013","43"
"If Time Flows Back","/30689-if-time-flows-back","2020","44"
"Foodie Queen","/729849-foodie-queen","2022","24"
"Reverse Light Source","/20108-reverse-light-source","2016","10"
"Always Warm","/54375-always-warm","2020","12"
"My Disciple Died Once Again","/32073-my-disciple-died-once-again","2018","24"
"Kun Lun Que","/22144-kun-lun-que","2017","24"
"Timed Love","/710921-timing-of-love","2022","38"
"This Is Youth!","/79187-no-worries-it-s-youth","2020","12"
"I Got You","/33730-hey-boyfriend-card","2019","20"
"Ten Miles of Spring Wind Can't Compare to You","/22035-ten-miles-of-spring-wind-cant-compare-to-you","2017","40"
"Love Is Not Blind","/8261-love-is-not-blind-2014","2013","28"
"The Ugly Queen","/32235-the-ugly-queen","2018","12"
"Reset in July","/64395-goodbye-in-july","2021","25"
"World at Your Feet","/26440-world-at-your-feet","2014","30"
"Twinkle Twinkle","/688895-twinkle-twinkle","2021","30"
"Love Destiny","/732317-love-destiny","2022","12"
"Your Eyes, My World","/707431-your-eyes-my-world","2021","22"
"A Practical Guide to Being a Superstar's Assistant","/732329-a-practical-guide-to-being-a-superstar-s-assistant","2022","6"
"It Turned Out to Be Hua Nan City 2","/685687-it-turned-out-to-be-hua-nan-city-2","2020","15"
"Lovely's Apartment Roommate","/704747-lovely-s-apartment-roommate","2021","24"
"Revenge of Royal Princess","/744005-zhang-gong-zhu-bu-ke-yi","2022","24"
"Boys to Men","/40173-boys-to-men","2019","38"
"New Legend of Chu Liu Xiang","/8691-the-legend-of-chu-liu-xiang","2013","38"
"Wind Chime","/16817-wind-chime","2016","27"
"Crazy for Palace 2","/12410-crazy-for-palace-2","2014","12"
"Ye Mu","/734629-wicked-wealthy-women","2022","12"
"The Sea Mother","/52001-the-sea-mother","2012","39"
"Mr & Mrs Trouble","/57045-mr-ms-trouble","2020","16"
"Summer Wind","/705377-the-wind-over-the-summer","2022","24"
"My Catman","/19424-my-catman","2017","10"
"I Want To Return This Youth","/682003-i-want-to-return-this-youth","2020","30"
"Xian Xia Sword","/14849-xian-xia-sword","2015","42"
"Nice to Meet UFO","/38795-nice-to-meet-ufo","2019","12"
"Concubinage Record Season 3","/718057-concubinage-record-season-3","2016","20"
"Justice Bao the Legend of Young","/681609-the-legend-of-young-justice-bao","2022","28"
"Love at Risk","/13862-love-at-risk","2013","20"
"Infernal Affairs Season 3","/28266-infernal-affairs-3","2017","12"
"Mrs. Li Little Sweet","/717871-mrs-li-little-sweet","2021","24"
"Small Happiness","/688335-small-happiness","2021","36"
"Crimson River","/52033-crimson-river","2020","12"
"I Want to Live to the Finale","/738053-i-want-to-live-to-the-finale","2021","26"
"Two Conjectures About Marriage","/63573-two-guesses-of-marriage","2022","36"
"Horus Eye","/25124-horus-eye","2019","12"
"Good Wife","/8661-good-wife","2013","35"
"War Flowers","/21098-war-flowers","2016","50"
"Warm Youth","/66041-warm-youth","2020","12"
"Qingshi Chongfei","/696873-qhingshi-chongfei-season-1","2021","17"
"1 Vs 100 Dream Boys","/687607-1-vs-100-dream-boys","2021","20"
"Lovely Brother","/723371-lovely-brother","2022","15"
"Love You Through Ancient Times","/707425-wo-zao-gudai-dang-meng-tan","2021","8"
"The Wood Season 2","/73603-the-wood-season-2","2020","12"
"Time Flies","/712583-time-flies","2021","12"
"Love is the Source of Joy","/32069-love-is-the-source-of-joy","2017","40"
"The Family","/5766-the-family-2012","2014","30"
"Hi Teacher","/741813-hi-teacher","2021","27"
"The Emperor Through to the Modern","/12981-the-emperor-through-to-the-modern","2014","50"
"Judo High","/24035-judo-high","2018","24"
"Heart Reading Bot","/704701-heart-reading-bot","2021","20"
"Twenty Again","/36303-relive-youth","2020","40"
"Pandora's Box","/64279-pandora-s-box","2021","12"
"V Love","/7245-v-love","2014","40"
"The Twelfth Second","/30587-the-twelfth-second","2021","32"
"The Miraculous Girl","/746777-the-miraculous-girl","2022","14"
"Heroes of Sui and Tang Dynasties","/3719-heroes-of-sui-and-tang-dynasties","2012","68"
"Allure Snow","/3768-allure-snow","2012","50"
"The Great Adventurer Wesley","/28537-the-great-adventurer-wesley","2018","12"
"There's a Genie Next Door","/63685-there-s-a-genie-next-door","2022","26"
"Bright Future","/714327-xian-wei-da-yuan","2022","24"
